Хозяйство  пути и сооружений%РАБОЧИЕ%Бетонщик%Костюм для защиты от механических воздействий, воды и щелочей  %1%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист железнодорожно-строительных машин; помощник машиниста железнодорожно-строительных машин; наладчик железнодорожно-строительных машин и механизмов; наладчик железнодорожно-строительных машин и механизмов; слесарь по ремонту путевых машин и механизмов%Очки защитные открытые%до износа%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист железнодорожно-строительных машин; помощник машиниста железнодорожно-строительных машин; наладчик железнодорожно-строительных машин и механизмов; наладчик железнодорожно-строительных машин и механизмов; слесарь по ремонту путевых машин и механизмов%Наушники противошумные%до износа%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист железнодорожно-строительных машин; помощник машиниста железнодорожно-строительных машин; наладчик железнодорожно-строительных машин и механизмов; наладчик железнодорожно-строительных машин и механизмов; слесарь по ремонту путевых машин и механизмов%Нарукавники из полимерных материалов%до износа%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист железнодорожно-строительных машин; помощник машиниста железнодорожно-строительных машин; наладчик железнодорожно-строительных машин и механизмов; наладчик железнодорожно-строительных машин и механизмов; слесарь по ремонту путевых машин и механизмов%Жилет сигнальный 2 класса защиты%2%%2%6%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист железнодорожно-строительных машин; помощник машиниста железнодорожно-строительных машин; наладчик железнодорожно-строительных машин и механизмов; наладчик железнодорожно-строительных машин и механизмов; слесарь по ремонту путевых машин и механизмов%Костюм для защиты от пониженных температур «Механик»%по поясам%Зимой дополнительно:Зимой дополнительно:%1%36%36%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист железнодорожно-строительных машин; помощник машиниста железнодорожно-строительных машин; наладчик железнодорожно-строительных машин и механизмов; наладчик железнодорожно-строительных машин и механизмов; слесарь по ремонту путевых машин и механизмов%Шапка-ушанка со звукопроводными вставками%по поясам%Зимой дополнительно:Зимой дополнительно:%1%24%24%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист железнодорожно-строительных машин; помощник машиниста железнодорожно-строительных машин; наладчик железнодорожно-строительных машин и механизмов; наладчик железнодорожно-строительных машин и механизмов; слесарь по ремонту путевых машин и механизмов%Рукавицы утепленные%по поясам%Зимой дополнительно:Зимой дополнительно:%1%6%6%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист железнодорожно-строительных машин; помощник машиниста железнодорожно-строительных машин; наладчик железнодорожно-строительных машин и механизмов; наладчик железнодорожно-строительных машин и механизмов; слесарь по ремонту путевых машин и механизмов%Перчатки утепленные%по поясам%Зимой дополнительно:Зимой дополнительно:%1%6%6%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист железнодорожно-строительных машин; помощник машиниста железнодорожно-строительных машин; наладчик железнодорожно-строительных машин и механизмов; наладчик железнодорожно-строительных машин и механизмов; слесарь по ремонту путевых машин и механизмов%Перчатки утепленные с защитным покрытием, нефтеморозостойкие%по поясам%Зимой дополнительно:Зимой дополнительно:%1%1%1%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист железнодорожно-строительных машин; помощник машиниста железнодорожно-строительных машин; наладчик железнодорожно-строительных машин и механизмов; наладчик железнодорожно-строительных машин и механизмов; слесарь по ремонту путевых машин и механизмов%Cапоги утепленные юфтевые на нефтеморозостойкой подошвев I и II поясах  %по поясам%Зимой дополнительно:Зимой дополнительно:%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист железнодорожно-строительных машин; помощник машиниста железнодорожно-строительных машин; наладчик железнодорожно-строительных машин и механизмов; наладчик железнодорожно-строительных машин и механизмов; слесарь по ремонту путевых машин и механизмов%Сапоги кожаные утепленные «СЕВЕР ЖД» в III, IV и особом поясах %%Зимой дополнительно:Зимой дополнительно:%1%36%36%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист железнодорожно-строительных машин; помощник машиниста железнодорожно-строительных машин; наладчик железнодорожно-строительных машин и механизмов; наладчик железнодорожно-строительных машин и механизмов; слесарь по ремонту путевых машин и механизмов%Валенки (сапоги валяные) с резиновым низомв III, IV и особом поясах %по поясам%Зимой дополнительно:Зимой дополнительно:в III, IV и особом поясах  %1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист железнодорожно-строительных машин; помощник машиниста железнодорожно-строительных машин; наладчик железнодорожно-строительных машин и механизмов; наладчик железнодорожно-строительных машин и механизмов; слесарь по ремонту путевых машин и механизмов%Каска защитная%1 на 2 года%При выполнении работ по обслуживанию снегоземлеуборочных, звеносборочных машин дополнительно:%1%24%24%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист железнодорожно-строительных машин; помощник машиниста железнодорожно-строительных машин; наладчик железнодорожно-строительных машин и механизмов; наладчик железнодорожно-строительных машин и механизмов; слесарь по ремонту путевых машин и механизмов%Подшлемник для защиты от пониженных температур со звукопроводными вставками%%При выполнении работ по обслуживанию снегоземлеуборочных, звеносборочных машин дополнительно:%1%24%24%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист железнодорожно-строительных машин; помощник машиниста железнодорожно-строительных машин; наладчик железнодорожно-строительных машин и механизмов; наладчик железнодорожно-строительных машин и механизмов; слесарь по ремонту путевых машин и механизмов%Наушники противошумные%до износа%При выполнении работ на шпалоподбивочной машине дополнительно:%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист железнодорожно-строительных машин; помощник машиниста железнодорожно-строительных машин; наладчик железнодорожно-строительных машин и механизмов; наладчик железнодорожно-строительных машин и механизмов; слесарь по ремонту путевых машин и механизмов%Полушубок%по поясам%ашинисту железнодорожно-строительных машин, помощнику машиниста железнодорожно-строительных машин, занятым управлением снегоуборочными машинами, снегоочистителями, стругами при очистке путей от снега, дополнительно:%1%60%60%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист железнодорожно-строительных машин; помощник машиниста железнодорожно-строительных машин; наладчик железнодорожно-строительных машин и механизмов; наладчик железнодорожно-строительных машин и механизмов; слесарь по ремонту путевых машин и механизмов%Полупальто на меховой подкладке%по поясам%ашинисту железнодорожно-строительных машин, помощнику машиниста железнодорожно-строительных машин, занятым управлением снегоуборочными машинами, снегоочистителями, стругами при очистке путей от снега, дополнительно:%1%60%60%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист железнодорожно-строительных машин; помощник машиниста железнодорожно-строительных машин; наладчик железнодорожно-строительных машин и механизмов; наладчик железнодорожно-строительных машин и механизмов; слесарь по ремонту путевых машин и механизмов%Куртка на меховой подкладке%по поясам%ашинисту железнодорожно-строительных машин, помощнику машиниста железнодорожно-строительных машин, занятым управлением снегоуборочными машинами, снегоочистителями, стругами при очистке путей от снега, дополнительно:%1%60%60%
%%%%%%%%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист насосных установок%Костюм «Механик-Л»%1%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист насосных установок%Комбинезон для защиты от общих производственных загрязнений и механических воздействий%1%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист насосных установок%Сапоги юфтевые на маслобензостойкой подошве%1 пара%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист насосных установок%Ботинки юфтевые на маслобензостойкой подошве%1 пара%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист насосных установок%Боты диэлектрические%дежурные%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист насосных установок%Перчатки диэлектрические %дежурные%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист насосных установок%Перчатки с полимерным покрытием%12 пар%%12%1%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист насосных установок%Нарукавники из полимерных материалов%до износа%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист насосных установок%Очки защитные открытые%до износа%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист насосных установок%Костюм для защиты от пониженных температур «Механик»%по поясам%При работе в неотапливаемых помещенияхна наружных работах зимой дополнительно:%1%36%36%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист насосных установок%Шапка-ушанка со звукопроводными вставками%по поясам%При работе в неотапливаемых помещенияхна наружных работах зимой дополнительно:%1%24%24%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист насосных установок%Перчатки утепленные%по поясам%При работе в неотапливаемых помещенияхна наружных работах зимой дополнительно:%1%6%6%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист насосных установок%Перчатки утепленные с защитным покрытием, нефтеморозостойкие%по поясам%При работе в неотапливаемых помещенияхна наружных работах зимой дополнительно:%1%1%1%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист насосных установок%Сапоги  утепленные из поливинилхлоридного пластиката и влагостойкой ткани%%При работе в неотапливаемых помещенияхна наружных работах зимой дополнительно:%1%24%24%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист насосных установок%Cапоги утепленные юфтевые на нефтеморозостойкой подошве% по поясам%При работе в неотапливаемых помещенияхна наружных работах зимой дополнительно:%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист насосных установок%Валенки (сапоги валяные) с резиновым низом%по поясам%При работе в неотапливаемых помещенияхна наружных работах зимой дополнительно:%1%12%12%
%%%%%%%%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Костюм «Механик-Л»%1%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Ботинки юфтевые на полиуретановой подошве%1 пара%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Сапоги юфтевые на  полиуретановой подошве%1 пара%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Головной убор сигнальный%1%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Перчатки комбинированные%12 пар%%12%1%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Перчатки с полимерным покрытием%12 пар%%12%1%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Очки защитные открытые%до износа%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Щиток защитный лицевой%до износа%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Наушники противошумные%до износа%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Нарукавники из полимерных материалов%до износа%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Жилет сигнальный 2 класса защиты%2%%2%6%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Каска защитнаяукомплектованная  фонарем шахтерским%1 на 2 года%При выполнении работ на тоннельных участка дополнительно: %1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Сапоги резиновые%1 пара%При выполнении работ на тоннельных участка дополнительно: %1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Сапоги резиновыерыбацкие%1 пара%При выполнении работ на тоннельных участка дополнительно: %1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Респиратор противогазоаэрозольный%до износа%При выполнении работ на тоннельных участка дополнительно: %1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Перчатки резиновые%до износа%При выполнении работ на тоннельных участка дополнительно: %1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Перчатки из полимерных материалов% до износа%При выполнении работ на тоннельных участка дополнительно: %1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Противогаз фильтрующий%дежурный%При выполнении работ на тоннельных участка дополнительно: %1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Комплект для защиты от пониженных температур «Локомотив» %по поясам%Зимой дополнительно:%1%36%36%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Шапка-ушанка со звукопроводными вставками%по поясам%Зимой дополнительно:%1%24%24%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Шапка трикотажная%1 на 2 года%Зимой дополнительно:%1%24%24%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Рукавицы утепленные%по поясам%Зимой дополнительно:%1%6%6%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Перчатки утепленные%по поясам%Зимой дополнительно:%1%6%6%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Перчатки утепленные с защитным покрытием, нефтеморозостойкие%по поясам%Зимой дополнительно:%1%6%6%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Сапоги юфтевые утепленные на нефтеморозостойкой подошве%по поясам%Зимой дополнительно:%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Сапоги утепленные из поливинилхлоридного пластиката и влагостойкой ткани%по поясам%Зимой дополнительно:%1%24%24%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Валенки (сапоги валяные) с резиновым низом %по поясам%Зимой дополнительно:%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Полушубок%по поясам%В  III, IV и особом поясах дополнительно:%1%60%60%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Полупальто на меховой подкладке%по поясам%В  III, IV и особом поясах дополнительно:%1%60%60%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Куртка на меховой подкладке%по поясам%В  III, IV и особом поясах дополнительно:%1%60%60%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Сапоги кожаные утепленные «СЕВЕР ЖД»%по поясам%В  III, IV и особом поясах дополнительно:%1%36%36%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Подшлемник для защиты от пониженных температур со звукопроводными вставками%по поясам%При выполнении  работ  на  тоннельных участках дополнительно:%1%24%24%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист тепловоза; машинист электровоза%Свитер полушерстяной%1%При выполнении  работ  на  тоннельных участках дополнительно:%1%12%12%
%%%%%%%%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%Костюм «Механик-Л» %1 на 9 месяцев%%1%9%9%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%Ботинки юфтевые на маслобензостойкой подошве%1 пара%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%Cапоги юфтевые на маслобензостойкой подошве%1 пара%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%Плащ  для защиты от воды%1 на 3 года%%1%36%36%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%Перчатки комбинированные%12 пар%%12%1%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%Перчатки с полимерным покрытием%12 пар%%12%1%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%Перчатки диэлектрические %дежурные%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%Боты диэлектрические%дежурные%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%Очки защитные открытые%до износа%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%ПолуМаска со сменными противогазовыми фильтрами%до износа%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%Маска со сменными противогазовыми фильтрами%до износа%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%Наушники противошумные%до износа%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%Жилет сигнальный 2 класса защиты%2%%2%6%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%Костюм для защиты от пониженных температур «Механик»%по поясам%Зимой дополнительно:%1%36%36%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%Шапка-ушанка со звукопроводными вставками%по поясам%Зимой дополнительно:%1%24%24%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%Рукавицы утепленные%по поясам%Зимой дополнительно:%1%6%6%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%Перчатки утепленные%по поясам%Зимой дополнительно:%1%6%6%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%Сапоги юфтевые утепленные на нефтеморозостойкой подошве%по поясам%Зимой дополнительно:%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Машинист электросварочного передвижного агрегата с двигателем внутреннего сгорания; машинист электростанции передвижной%Валенки (сапоги валяные) с резиновым низом %по поясам%Зимой дополнительно:%1%12%12%
%%%%%%%%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Костюм «Механизатор-Л»% 1 на 9 месяцев%%1%9%9%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Костюм «Приемосдатчик-Л»  % 1 на 9 месяцев%%1%9%9%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Комплект для защиты от воды %1 на 2 года%%1%24%24%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Белье нательное%1 комплект%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Ботинки юфтевые на маслобензостойкой подошве%1 пара%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Сапоги юфтевые на маслобензостойкой подошве%1 пара%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Сапоги из поливинилхлоридного пластиката%1 пара%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Перчатки с полимерным покрытием кислотощелочестойкие%12 пар%%12%1%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Респиратор противогазоаэрозольный%до износа%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Полумаска со сменными противогазоаэрозольными фильтрами%до износа%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Перчатки резиновые%12 пар%%12%1%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Перчатки из полимерных материалов%  12 пар%%12%1%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Нарукавники прорезиненные%6 пар%%6%2%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Галоши резиновые с высоким  верхом%1 пара%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Очки защитные закрытые%до износа%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Щиток защитный лицевой%до износа%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Жилет сигнальный 2 класса защиты%2%%2%6%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Маска со сменными фильтрами%до износа%При выполнении работ по  чистке и промывке вагонов из-под ядохимикатов и минеральных удобрений дополнительно:%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Противогаз фильтрующий%дежурный%При выполнении работ по  чистке и промывке вагонов из-под ядохимикатов и минеральных удобрений дополнительно:%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Костюм для защиты от пониженных температур  «Механизатор» %по поясам%При работе в неотапливаемых помещенияхна наружных работах зимой дополнительно:%1%36%36%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Костюм для защиты от пониженных температур «Приемосдатчик»  %по поясам%При работе в неотапливаемых помещенияхна наружных работах зимой дополнительно:%1%36%36%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Шапка-ушанка со звукопроводными вставками%по поясам%При работе в неотапливаемых помещенияхна наружных работах зимой дополнительно:%1%24%24%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Перчатки утепленные с защитным покрытием, нефтеморозостойкие%по поясам%При работе в неотапливаемых помещенияхна наружных работах зимой дополнительно:%1%6%6%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Cапоги утепленные юфтевые на нефтеморозостойкой подошве%по поясам%При работе в неотапливаемых помещенияхна наружных работах зимой дополнительно:%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Мойщик-уборщик подвижного состава%Валенки (сапоги валяные) с резиновым низом %по поясам%При работе в неотапливаемых помещенияхна наружных работах зимой дополнительно:%1%12%12%
%%%%%%%%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Моторист поворотного круга%Костюм «Механик-Л»%1%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Моторист поворотного круга%Ботинки юфтевые на маслобензостойкой подошве%1 пара%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Моторист поворотного круга%Перчатки с полимерным покрытием%12 пар%%12%1%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Моторист поворотного круга%Перчатки диэлектрические  %дежурные%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Моторист поворотного круга%Очки защитные открытые%до износа%%1%0%0%
Хозяйство  пути и сооружений%РАБОЧИЕ%Моторист поворотного круга%Жилет сигнальный 2 класса защиты%1%%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Моторист поворотного круга%Костюм для защиты от пониженных температур «Механик»%по поясам%Зимой дополнительно:%1%36%36%
Хозяйство  пути и сооружений%РАБОЧИЕ%Моторист поворотного круга%Шапка-ушанка со звукопроводными вставками%по поясам%Зимой дополнительно:%1%24%24%
Хозяйство  пути и сооружений%РАБОЧИЕ%Моторист поворотного круга%Cапоги утепленные юфтевые на нефтеморозостойкой подошве%по поясам%Зимой дополнительно:%1%12%12%
Хозяйство  пути и сооружений%РАБОЧИЕ%Моторист поворотного круга%Валенки (сапоги валяные) с резиновым низом %по поясам%Зимой дополнительно:%1%12%12%
%%%%%%%%0%
